사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2025-09,2호선,0239,홍대입구,926,48,"23,394","3,394","30,781","18,283","64,364","44,882","85,145","120,673","64,560","160,291","58,848","119,675","68,617","134,391","80,462","147,438","94,695","160,825","105,125","155,388","127,302","155,222","157,351","171,999","186,002","197,694","208,843","240,036","176,243","170,930","166,966","106,435","186,375","88,539","178,189","71,324","87,529","48,747","12,072","18,235",10,"1,948",0,0,0,0,2025-10-03 10:13:02
2025-09,2호선,0240,신촌,78,10,"7,818","2,693","14,550","16,494","39,263","42,925","58,053","97,948","44,194","103,219","42,579","80,761","52,715","69,755","62,367","72,645","68,265","75,174","69,449","67,752","79,083","64,859","98,971","72,263","115,479","96,415","110,972","124,849","77,819","82,141","78,987","51,083","82,320","44,992","78,039","39,790","37,327","24,980","7,215","7,243",2,156,0,0,0,0,2025-10-03 10:13:02
2025-09,2호선,0241,이대,32,1,"3,502",886,"10,020","7,658","30,503","18,700","41,076","52,471","25,945","59,571","21,512","45,114","22,699","30,100","33,570","34,314","30,930","37,169","30,482","27,883","40,682","29,660","44,649","30,778","55,721","39,473","52,399","52,896","31,144","37,045","26,210","25,611","25,654","25,244","19,535","25,138","7,487","16,738","1,136","5,004",2,164,0,0,0,0,2025-10-03 10:13:02
2025-09,2호선,0242,아현,5,0,"4,808",999,"11,996","5,463","33,703","12,279","47,083","21,986","27,000","15,316","18,748","13,092","17,262","11,288","19,368","13,093","17,776","14,176","16,301","15,116","19,365","17,845","22,466","20,408","22,243","26,587","21,506","37,697","13,967","27,679","9,803","19,013","7,713","17,126","5,801","16,346","2,258","8,193",352,"2,702",3,50,0,0,0,0,2025-10-03 10:13:02
2025-09,2호선,0243,충정로(경기대입구),13,1,"3,339",979,"6,784","7,338","17,518","28,143","24,401","66,932","15,819","30,515","12,511","14,033","13,105","11,737","13,581","11,986","13,996","14,679","14,296","12,221","15,562","13,666","19,966","14,426","37,254","18,809","50,412","23,123","16,556","15,488","11,958","11,566","10,091","10,860","6,641","10,072","2,800","5,744",569,"1,858",0,76,0,1,0,0,2025-10-03 10:13:02
2025-09,2호선,0244,용답,24,0,"2,447",439,"3,616","1,417","9,182","2,066","15,301","3,880","8,013","5,618","5,477","3,330","4,820","2,878","5,276","3,336","5,332","4,060","4,541","3,677","5,164","4,930","6,543","6,281","5,874","7,626","4,671","12,042","2,994","8,407","2,093","6,069","1,657","6,823","1,142","6,428",606,"3,516",144,"1,187",0,5,0,0,0,0,2025-10-03 10:13:02
2025-09,2호선,0245,신답,6,0,"1,364",75,"2,304",653,"7,668","1,090","11,833","1,754","5,147",962,"2,726","1,170","2,383","1,253","2,251","1,524","2,258","1,523","1,799","2,152","1,861","2,952","2,233","3,915","2,218","5,426","2,141","11,074","1,044","7,370",683,"3,944",481,"4,153",326,"3,197",157,"1,970",38,467,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,2호선,0246,신설동,47,1,"1,257",262,"1,724","1,889","5,504","5,142","10,535","12,950","6,546","8,858","5,932","7,373","6,650","7,311","7,500","7,780","8,045","8,556","8,035","6,525","8,690","5,957","9,149","5,886","12,175","6,376","11,513","8,214","4,982","6,339","3,895","4,482","3,325","3,940","1,815","3,781",681,"2,368",145,945,0,163,0,0,0,0,2025-10-03 10:13:02
2025-09,2호선,0247,도림천,2,0,400,330,"1,641",893,"3,877","4,451","3,952","6,365","2,407","2,343","2,301","1,659","2,298","1,643","2,188","1,914","1,857","2,161","2,475","1,948","2,766","1,874","3,029","2,216","3,270","2,841","4,044","3,932","1,703","3,083","1,244","2,073","1,008","1,736",714,"1,397",230,971,73,335,0,6,0,0,0,0,2025-10-03 10:13:02
2025-09,2호선,0248,양천구청,31,0,"5,208",813,"13,294","2,655","35,455","5,533","31,348","10,044","17,623","5,879","12,289","4,679","10,932","5,438","10,767","6,919","9,477","8,578","7,646","9,017","8,120","11,607","8,838","15,341","8,935","21,218","9,215","31,953","4,296","24,844","3,162","14,803","2,599","13,823","2,301","10,654",697,"7,456",156,"2,334",2,34,0,0,0,0,2025-10-03 10:13:02
2025-09,2호선,0249,신정네거리,96,1,"9,028",930,"19,749","2,294","54,322","4,763","48,180","12,509","25,779","8,921","18,343","8,005","16,313","8,898","15,892","10,672","14,416","12,302","12,679","13,428","12,156","17,771","12,717","23,061","12,651","32,840","12,027","50,645","7,327","36,373","5,367","21,771","4,505","18,317","3,399","16,822","1,462","10,473",326,"3,031",1,165,0,0,0,0,2025-10-03 10:13:02
2025-09,2호선,0250,용두(동대문구청),54,1,"1,084",94,"2,007",951,"6,440","2,880","10,161","5,722","6,166","3,737","4,567","3,649","4,216","4,099","4,597","3,517","4,710","4,537","4,869","4,560","5,246","5,088","5,621","5,115","5,720","6,114","5,931","9,434","2,684","6,472","1,735","3,985","1,600","3,598",821,"2,561",286,"1,617",59,538,2,12,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0309,지축,36,2,"3,418",935,"12,845","4,696","35,284","6,319","34,809","13,700","17,994","8,328","12,343","6,818","10,240","6,782","11,003","8,020","10,020","9,466","9,314","9,416","10,151","11,574","11,379","15,670","13,111","20,902","11,546","32,938","7,673","24,905","6,313","16,316","5,591","14,641","3,839","12,373","1,933","6,730",347,"1,159",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0310,구파발,144,4,"13,953","1,781","38,008","12,292","92,218","25,182","86,934","32,081","49,022","26,713","34,666","28,794","32,444","26,864","33,701","27,932","31,994","30,028","32,381","31,203","36,925","34,179","43,947","41,715","41,523","52,934","31,943","81,972","21,596","64,805","16,819","37,943","14,428","33,833","11,389","30,515","3,263","19,831",710,"8,236",0,395,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0311,연신내,360,11,"26,609","2,535","52,800","14,553","127,477","33,679","153,809","48,299","91,772","41,588","63,233","37,364","57,897","39,216","61,793","41,162","55,926","45,290","52,799","48,158","54,546","60,151","63,011","72,081","60,315","90,482","57,973","140,581","39,867","109,197","31,150","68,444","27,131","61,817","22,566","52,928","10,389","33,684","1,962","11,022",7,56,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0312,불광,46,3,"10,412","1,523","21,291","7,004","56,563","12,140","66,011","34,568","38,858","30,584","28,095","25,413","26,527","25,296","28,371","27,223","27,262","30,395","27,067","28,567","29,086","32,508","30,582","37,094","32,638","43,150","31,848","62,361","17,500","47,820","13,930","28,937","11,552","25,940","7,693","23,181","3,352","13,521",630,"4,165",0,8,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0313,녹번,89,4,"10,125",485,"27,093","3,933","75,802","8,455","81,465","17,652","45,403","11,730","28,149","9,485","23,736","10,468","23,820","12,905","20,572","14,732","17,136","17,168","17,422","22,116","18,868","30,270","19,088","38,798","20,134","64,632","10,081","51,078","7,393","31,584","6,013","28,837","4,524","25,780","1,602","14,102",301,"3,830",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0314,홍제,103,7,"10,972","1,334","26,350","6,724","70,455","11,973","76,003","27,847","48,480","21,874","34,392","20,823","30,491","20,053","31,678","20,477","29,048","22,429","27,317","26,422","28,009","31,129","30,118","37,790","30,747","47,559","29,257","67,810","16,291","53,333","12,831","33,311","9,962","29,834","7,100","24,816","2,874","14,566",452,"3,828",0,1,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0315,무악재,3,0,"1,973",168,"6,104","1,457","17,440","3,194","20,617","5,863","12,368","3,820","8,465","3,725","7,309","4,009","6,723","4,479","5,980","4,973","5,568","5,808","5,093","7,040","5,715","8,901","6,550","12,140","6,755","17,718","3,285","13,564","2,211","8,598","1,960","7,988","1,446","6,303",579,"4,139",76,"1,107",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0316,독립문,189,3,"5,338","1,008","7,095","7,106","17,249","16,588","21,439","24,912","17,214","20,467","15,000","17,215","15,708","12,595","17,071","12,649","14,824","14,121","15,537","13,440","18,361","13,840","18,661","15,041","18,881","16,540","17,778","19,818","8,223","14,872","6,349","9,943","5,403","9,134","3,680","7,702","1,249","4,548",181,"1,927",5,580,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0317,경복궁(정부서울청사),28,2,"2,567","2,087","6,912","17,035","15,005","47,570","22,768","148,378","21,745","99,241","20,804","60,047","29,170","53,912","35,648","51,053","42,216","49,897","50,178","42,316","62,005","38,498","77,475","37,720","103,982","42,039","124,253","45,467","53,729","27,901","49,494","14,357","45,077","11,911","26,632","10,017","9,147","5,568","1,098","1,554",1,43,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0318,안국,45,0,"1,524","2,068","3,187","27,673","6,158","99,812","12,036","132,074","16,596","92,534","19,362","74,229","28,464","71,269","39,753","60,335","45,471","56,844","55,684","53,657","68,466","44,047","95,462","39,725","130,822","36,002","131,228","32,303","60,476","15,253","46,148","7,970","38,673","6,619","20,388","5,555","6,897","2,969",708,928,0,1,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0319,종로3가,44,8,898,"1,116","1,471","7,139","2,403","18,291","3,963","43,301","6,825","44,505","9,709","38,297","12,657","30,213","14,904","27,524","17,290","26,433","20,505","24,822","23,930","22,960","28,903","23,266","42,722","23,388","54,607","22,886","29,791","13,419","21,267","8,276","23,084","6,458","19,136","4,945","9,064","3,074","1,226","1,116",0,19,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0320,을지로3가,6,0,788,"1,438","1,690","10,440","4,444","38,503","8,971","82,596","12,436","34,026","12,915","16,836","13,446","14,882","12,951","14,612","14,950","15,682","17,201","13,305","19,122","14,689","24,191","16,801","50,347","21,895","74,140","27,231","30,161","15,688","22,333","8,615","22,749","6,625","18,885","5,283","10,433","3,482","1,690",915,0,7,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0321,충무로,0,0,0,0,1,0,0,0,2,0,3,0,9,0,10,0,6,0,12,0,12,0,7,0,8,0,20,0,25,0,21,0,8,0,5,0,8,0,7,0,1,0,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0322,동대입구,14,1,"1,555","1,311","3,316","11,206","5,490","18,887","9,152","70,741","9,127","42,011","11,065","44,026","13,550","30,492","14,218","27,246","21,520","30,057","24,948","21,142","26,321","18,264","33,806","19,739","47,054","24,590","52,241","26,945","26,450","14,015","29,830","7,130","25,410","6,599","18,886","4,569","4,836","2,973",625,"1,134",0,70,1,1,0,0,2025-10-03 10:13:02
2025-09,3호선,0323,약수,118,4,"6,822","1,127","10,853","6,440","27,879","16,082","38,275","34,692","27,275","23,409","19,604","17,075","18,409","16,368","20,094","16,422","20,552","17,286","19,902","18,787","22,270","20,673","24,283","25,705","29,248","31,693","32,721","43,481","20,426","27,384","16,627","18,848","15,786","16,677","11,485","15,025","5,077","8,488",853,"3,126",0,446,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0324,금호,82,13,"4,488",696,"11,325","2,895","30,887","5,192","40,035","9,826","24,457","6,922","15,216","7,163","13,324","7,279","12,426","8,301","11,411","10,002","9,981","11,178","9,874","13,944","11,183","17,322","12,106","22,868","11,805","32,283","8,708","22,543","6,182","15,577","4,738","13,504","3,636","12,840","1,708","6,281",421,"1,831",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0325,옥수,211,7,"3,267",963,"9,658","4,520","25,840","8,361","34,166","14,120","23,281","11,096","15,846","9,018","14,603","11,079","14,246","12,010","13,955","13,663","14,017","14,748","14,873","18,262","16,726","19,863","18,019","28,221","18,697","37,477","12,686","26,460","10,537","18,055","9,069","15,535","6,628","14,670","2,802","6,368",467,"1,818",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0326,압구정,63,1,"3,093","2,558","8,669","25,511","17,745","51,650","26,569","142,318","22,726","151,723","26,265","81,102","32,053","65,560","39,264","52,776","44,161","53,630","54,926","50,322","64,352","45,858","74,091","47,678","97,584","59,778","134,767","62,530","94,824","34,472","74,170","17,681","52,265","14,218","36,812","11,419","11,217","5,863","1,911","2,093",0,218,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0327,신사,39,5,"3,157","1,808","6,337","17,473","12,068","45,348","19,085","111,867","16,965","141,559","19,518","70,924","24,857","47,547","29,261","45,019","35,495","47,452","42,231","42,504","49,227","39,257","59,180","42,123","90,679","51,854","129,770","64,569","89,686","34,334","59,571","17,674","56,864","14,015","45,446","11,182","18,566","7,165","2,869","3,222",0,1,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0328,잠원,12,0,"1,804",845,"6,650","9,425","20,955","9,937","27,109","13,279","17,084","10,023","12,261","6,527","11,554","6,506","11,176","8,064","10,934","9,536","9,278","9,916","12,067","11,939","15,456","12,502","16,085","17,783","13,272","21,937","8,727","16,040","6,027","10,896","5,240","10,643","3,612","10,676","1,303","4,630",225,"1,516",0,1,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0329,고속터미널,151,2,"5,406","4,254","8,375","36,463","26,897","52,586","49,310","80,395","58,264","99,696","59,313","101,793","70,336","108,046","85,413","99,516","92,797","99,106","107,533","102,215","123,230","107,999","133,288","110,052","147,837","119,030","141,509","125,223","120,852","76,676","134,230","48,567","83,699","37,260","52,048","27,679","18,335","12,919","2,092","2,249",0,2,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0330,교대(법원.검찰청),77,16,"1,973",952,"5,173","8,054","12,247","21,273","16,695","52,818","14,700","40,018","15,819","19,340","20,271","14,130","22,769","13,266","27,142","13,394","32,078","12,039","33,762","11,113","37,550","12,400","58,945","17,242","77,144","21,585","36,537","11,721","32,428","6,567","29,970","5,365","21,444","4,844","8,588","2,725","1,389",875,0,2,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0331,남부터미널(예술의전당),44,3,"3,226","1,523","10,057","29,881","31,651","72,223","49,039","162,547","41,275","92,068","35,995","52,137","39,753","38,998","42,357","41,250","45,498","47,191","47,092","47,162","54,560","46,964","69,337","51,870","120,499","56,032","140,694","64,491","64,255","41,912","44,599","26,142","39,836","20,340","28,227","17,038","7,567","9,385",920,"2,623",1,12,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0332,양재(서초구청),66,3,"5,105","3,337","15,267","43,301","40,565","122,060","51,717","246,641","35,489","125,875","32,167","58,711","34,755","47,801","40,105","44,323","44,270","48,651","51,025","42,854","62,057","44,373","79,935","48,148","144,606","67,570","202,393","80,688","94,572","51,525","68,052","32,591","58,340","28,899","36,886","25,211","12,102","12,634","1,423","3,466",1,48,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0333,매봉,17,0,"1,940",732,"7,988","11,071","20,493","25,716","23,626","80,347","17,094","35,811","15,543","18,443","15,225","17,074","15,482","14,507","16,804","13,972","19,839","13,897","22,338","15,320","25,894","16,558","42,065","21,440","65,195","26,024","21,643","17,006","15,804","10,879","16,976","9,342","9,345","8,600","2,889","4,403",337,"1,351",0,43,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0334,도곡,36,1,"1,199",378,"5,182","4,815","13,446","15,714","16,565","23,589","11,001","17,473","8,387","8,442","8,196","7,796","8,384","7,442","8,607","7,930","8,989","8,172","11,524","8,423","14,488","8,959","18,918","11,396","19,424","14,094","9,812","10,447","6,911","6,949","5,963","6,248","4,718","5,186","1,161","3,041",206,"1,830",1,305,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0335,대치,12,1,"3,025",632,"14,661","8,788","33,683","22,887","33,139","31,195","20,105","20,397","15,547","14,482","14,718","13,138","17,718","19,266","17,962","23,619","16,504","19,843","18,122","25,080","21,645","31,323","35,300","39,588","30,898","36,178","20,560","26,112","14,898","14,999","18,438","14,735","40,887","11,830","4,045","6,169",473,"2,067",0,2,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0336,학여울,0,0,733,229,"2,343","2,039","5,022","3,842","5,115","8,468","3,731","7,043","2,874","4,420","3,392","3,376","3,315","3,502","3,815","4,046","3,907","3,832","4,701","3,744","6,462","3,676","8,363","4,386","7,650","5,212","2,904","3,979","2,001","2,768","1,614","2,395","1,556","2,096",343,"1,087",44,366,0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0337,대청,86,4,"4,210","1,145","13,624","7,766","35,237","22,211","40,747","29,908","23,447","14,462","17,992","10,587","15,887","9,464","15,557","10,922","15,809","12,188","14,728","12,799","19,778","16,106","23,226","17,860","27,310","24,004","28,798","32,076","12,420","26,419","9,102","18,328","7,671","15,946","5,229","16,142","1,703","7,979",282,"2,676",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0338,일원,12,2,"2,555","1,741","9,834","13,450","29,128","39,021","27,571","29,317","20,283","22,547","19,786","18,593","19,588","14,234","19,399","16,142","17,625","17,331","19,227","16,592","26,717","15,574","32,147","15,179","40,977","17,573","20,576","24,351","11,299","19,281","7,218","13,171","5,462","12,103","3,424","12,137","1,432","5,042",154,"1,610",0,35,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0339,수서,152,3,"4,852","2,700","14,830","17,421","41,812","38,895","47,988","60,649","33,123","37,234","36,625","25,273","28,426","22,004","33,754","26,094","31,596","23,099","23,703","25,534","36,714","30,381","38,285","32,908","51,766","40,436","54,452","54,718","25,345","40,776","22,507","28,825","16,834","22,179","14,480","22,555","7,346","9,393",873,"3,410",1,298,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0340,가락시장,53,10,"2,920",840,"8,084","6,064","24,162","12,094","24,843","27,317","17,420","14,804","15,452","10,986","14,177","11,719","14,086","12,392","13,990","12,703","13,975","13,463","15,446","15,572","16,840","16,869","20,662","21,496","27,903","28,130","12,469","19,542","9,705","12,636","8,301","10,809","5,695","10,126","2,379","5,111",401,"1,854",2,41,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0341,경찰병원,10,0,"3,206",319,"9,266","3,491","26,430","10,559","28,204","28,867","16,699","16,980","12,682","9,763","11,649","7,410","10,337","9,297","10,177","10,424","11,605","9,439","11,468","10,209","11,423","10,991","17,222","16,751","20,050","23,806","7,846","17,937","5,882","10,937","4,777","9,645","3,252","9,104","1,000","5,311",168,"1,460",0,1,0,0,0,0,2025-10-03 10:13:02
2025-09,3호선,0342,오금,14,0,"4,770",16,"10,354","2,801","33,365","6,488","32,973","14,001","17,072","6,421","10,124","5,238","7,978","5,002","8,687","5,830","8,014","6,578","7,244","6,761","7,273","8,948","9,072","10,999","11,232","15,659","12,067","23,307","5,083","16,578","3,719","11,055","3,184","9,282","2,645","11,314",735,"5,225",147,"1,942",0,0,0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0409,불암산,91,1,"8,973",43,"19,530","4,827","49,540","7,967","39,078","11,030","24,298","10,205","17,816","10,226","16,242","10,022","15,905","10,421","14,865","11,178","13,509","12,270","12,942","14,555","14,178","17,578","13,709","20,693","12,934","28,395","7,941","25,682","5,186","17,431","4,384","15,589","2,949","14,936","1,503","9,850",292,"3,421",0,366,0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0410,상계,124,3,"16,155",281,"43,461","8,120","92,746","20,571","76,235","22,602","46,942","18,349","32,866","16,141","30,008","17,459","32,113","21,657","29,479","22,890","25,040","24,247","26,185","29,959","28,379","39,054","28,954","49,121","25,539","70,753","16,955","62,618","13,125","39,506","12,000","33,870","11,716","30,262","3,551","19,492",631,"5,788",4,626,0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0411,노원,330,8,"13,254",979,"27,117","10,358","58,384","16,898","59,413","37,183","37,258","37,043","29,379","27,040","30,118","27,801","33,426","30,036","32,363","34,381","32,447","34,094","34,932","38,963","38,846","47,547","39,959","62,501","39,144","88,351","28,476","68,033","28,993","41,864","27,843","36,340","23,785","31,788","10,664","20,411","2,573","7,630",11,789,0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0412,창동,"2,296",57,"18,270","2,601","42,794","17,226","95,537","24,872","85,591","51,537","54,775","38,902","44,626","33,145","44,616","34,713","45,499","41,420","42,595","48,482","41,002","49,375","46,465","53,499","53,506","60,734","54,736","73,254","53,100","100,827","31,518","79,949","25,979","50,364","21,687","42,848","16,422","38,951","7,444","22,707","1,288","8,078",1,241,0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0413,쌍문,178,13,"26,620","1,196","57,623","9,325","132,253","17,103","133,275","30,189","80,516","23,307","55,168","21,640","47,409","23,808","47,999","27,332","43,043","31,066","37,285","33,591","36,111","46,387","39,321","58,333","38,962","73,692","34,985","108,638","23,395","99,502","17,018","62,642","13,032","55,787","9,836","51,271","4,300","32,517",823,"10,414",1,113,0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0414,수유(강북구청),119,4,"23,271","2,826","48,787","11,776","119,703","23,197","129,815","58,083","82,807","40,785","58,492","31,718","54,505","34,540","56,604","36,734","54,116","42,298","50,281","45,536","51,169","56,459","54,730","71,958","58,667","90,570","65,802","130,447","38,451","110,679","30,643","72,883","26,361","65,426","20,367","61,237","10,828","40,466","1,898","11,215",1,51,0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0415,미아(서울사이버대학),20,3,"12,209","1,601","22,882","6,869","52,530","20,042","55,026","43,285","36,582","22,514","27,571","18,358","27,160","22,345","27,538","19,238","26,096","21,078","26,143","23,785","26,844","27,893","32,883","31,324","33,359","37,863","31,448","49,590","18,154","40,771","12,426","25,772","11,389","23,515","8,807","20,614","3,075","13,416",463,"3,818",2,14,0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0416,미아사거리,84,4,"15,675","2,580","38,787","9,142","93,384","23,322","100,360","36,761","60,512","33,416","42,470","29,618","40,495","30,453","41,761","32,505","41,052","36,006","40,001","38,282","43,861","48,258","49,031","57,114","42,817","70,599","43,725","100,914","30,543","75,716","28,337","47,802","17,947","42,187","12,758","36,589","5,891","20,619","1,053","4,951",0,13,0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0417,길음,56,2,"11,136","1,524","36,516","7,932","94,572","16,842","96,116","39,646","53,562","29,221","35,011","25,038","31,130","29,064","32,147","25,212","31,387","28,478","29,059","30,857","32,319","33,261","37,695","43,407","38,539","58,979","37,457","84,310","20,454","67,112","16,056","41,531","12,939","37,972","12,332","36,489","4,454","20,375",719,"5,343",0,23,0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0418,성신여대입구(돈암),46,9,"6,376","1,685","20,847","7,706","51,722","19,575","60,651","50,424","41,659","31,227","32,838","26,267","34,165","38,598","39,222","29,928","38,768","32,747","39,385","37,214","41,592","36,866","47,394","45,117","56,566","57,633","55,338","73,829","35,516","57,519","31,866","39,557","33,550","36,772","29,555","34,280","14,381","22,891","2,503","6,716",0,10,0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0419,한성대입구(삼선교),70,1,"7,018","1,605","13,549","9,675","32,917","19,934","40,114","39,143","28,707","30,986","21,462","24,225","20,406","23,830","24,499","22,753","27,438","24,304","25,098","24,549","30,121","24,191","37,329","26,923","42,096","33,815","37,409","40,115","24,637","30,918","20,275","20,926","18,202","18,986","13,135","18,213","5,521","12,070",927,"5,172",0,"1,462",0,0,0,0,2025-10-03 10:13:02
2025-09,4호선,0420,혜화,24,1,"3,232","2,182","8,582","26,065","18,683","57,704","24,798","124,329","28,455","95,807","35,081","70,999","40,081","64,666","44,372","72,662","46,534","89,324","62,149","76,396","87,278","61,988","101,249","58,811","119,162","72,900","126,609","84,501","75,174","59,409","76,350","22,990","103,880","21,302","86,542","18,221","30,052","11,853","4,162","3,510",0,426,0,0,0,0,2025-10-03 10:13:02
